reference_material_id,reference_timeframe_id,reference_space_id,process_name_id,material_name_id,recycling_use_type_id,quantity,quantity_unit_id,uncertainty,uncertainty_unit_id,uncertainty_type,reliability_id,affiliation_id,method_id,publication_id,notes,contributor_id,date_created,date_updated,recycling_id
60,109,243,586,490,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",768
60,109,243,584,491,4,8,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",769
60,109,243,582,491,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",770
60,109,243,279,491,4,4,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",771
60,109,243,587,491,4,0.98,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",772
60,109,243,136,491,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",773
45,109,243,582,492,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",774
45,109,243,136,493,4,8,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",775
16,109,243,548,494,4,49,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",776
19,109,243,586,495,4,69,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",777
19,109,243,548,496,4,10.5,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",778
19,109,243,588,497,4,8,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",779
49,109,243,548,498,4,44.5,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",780
49,109,243,586,422,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",781
14,109,243,586,422,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",782
23,109,243,304,422,4,100,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",783
15,109,243,548,499,4,100,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",784
53,109,243,589,500,4,45,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",785
57,109,243,590,501,4,45,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",786
57,109,243,136,422,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",787
28,109,243,316,502,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",788
28,109,243,136,422,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",789
21,109,243,171,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",790
21,109,243,591,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",791
21,109,243,293,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",792
21,109,243,549,503,4,13,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",793
21,109,243,592,504,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",794
21,109,243,278,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",795
21,109,243,136,422,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",796
48,109,243,318,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",797
48,109,243,593,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",798
48,109,243,594,421,4,11,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",799
48,109,243,320,505,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",800
48,109,243,136,422,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",801
55,109,243,525,506,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",802
55,109,243,595,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",803
55,109,243,596,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",804
55,109,243,136,507,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",805
55,109,243,283,422,4,6,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",806
55,109,243,270,508,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",807
39,109,243,293,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",808
39,109,243,597,422,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",809
39,109,243,598,509,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",810
39,109,243,599,422,4,1.9,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",811
39,109,243,136,422,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",812
34,109,243,600,510,4,45,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",813
34,109,243,323,510,4,15,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",814
34,109,243,601,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",815
25,109,243,151,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",816
25,109,243,306,423,4,0.7,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",817
25,109,243,323,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",818
25,109,243,136,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",819
38,109,243,559,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",820
38,109,243,308,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",821
38,109,243,561,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",822
38,109,243,323,511,4,2.7,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",823
38,109,243,560,421,4,0.6,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",824
38,109,243,151,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",825
38,109,243,602,512,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",826
38,109,243,603,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",827
38,109,243,136,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",828
4,109,243,308,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",829
4,109,243,561,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",830
4,109,243,278,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",831
4,109,243,604,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",832
4,109,243,136,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",833
22,109,243,605,353,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",834
22,109,243,606,514,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",835
22,109,243,607,514,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",836
22,109,243,31,515,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",837
22,109,243,608,353,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",838
22,109,243,609,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",839
22,109,243,610,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",840
22,109,243,611,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",841
22,109,243,136,516,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",842
52,109,243,278,517,4,90,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",843
52,109,243,136,518,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",844
35,109,243,31,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",845
35,109,243,612,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",846
35,109,243,613,519,4,4,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",847
35,109,243,614,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",848
35,109,243,615,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",849
35,109,243,327,421,4,1,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",850
35,109,243,617,520,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",851
35,109,243,136,422,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",852
8,109,243,618,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",853
8,109,243,619,421,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",854
8,109,243,620,522,4,17,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",855
8,109,243,136,422,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",856
62,109,243,621,523,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",857
62,109,243,263,524,4,20,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",858
62,109,243,549,524,4,14,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",859
62,109,243,622,525,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",860
63,109,243,623,526,4,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",861
2,109,243,123,421,5,28,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",862
2,109,243,120,421,5,24,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",863
2,109,243,511,421,5,15,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",864
2,109,243,151,421,5,12,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",865
2,109,243,512,421,5,8,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",866
2,109,243,126,421,5,7,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",867
2,109,243,136,422,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",868
2,109,243,513,421,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",869
2,109,243,505,422,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",870
43,109,243,514,421,5,50,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",871
43,109,243,263,423,5,20,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",872
43,109,243,515,421,5,20,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",873
43,109,243,136,422,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",874
51,109,243,287,424,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",875
51,109,243,136,422,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",876
51,109,243,516,421,5,6,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",877
51,109,243,505,425,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",878
54,109,243,517,421,5,85,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",879
54,109,243,518,421,5,9,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",880
54,109,243,519,426,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",881
54,109,243,270,427,5,2.8,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",882
54,109,243,283,427,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",883
54,109,243,136,422,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",884
12,109,243,452,421,5,25,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",885
12,109,243,150,421,5,25,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",886
12,109,243,123,421,5,15,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",887
12,109,243,453,421,5,5,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",888
12,109,243,136,421,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",889
12,109,243,521,428,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",890
12,109,243,283,429,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",891
12,109,243,522,421,5,20,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",892
30,109,243,275,421,5,58.5,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",893
30,109,243,523,421,5,6,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",894
30,109,243,31,430,5,2,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",895
30,109,243,136,431,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",896
17,109,243,149,421,5,47.8,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",897
17,109,243,512,421,5,31,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",898
17,109,243,123,421,5,12.6,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",899
17,109,243,524,421,5,8,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",900
11,109,243,31,421,5,30,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",901
11,109,243,293,421,5,19,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",902
11,109,243,525,421,5,12.3,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",903
11,109,243,270,432,5,8.5,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",904
11,109,243,287,433,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",905
11,109,243,304,421,5,7,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",906
11,109,243,255,421,5,7,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",907
11,109,243,136,434,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",908
33,109,243,150,421,5,30,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",909
33,109,243,526,421,5,28,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",910
33,109,243,452,421,5,17,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",911
33,109,243,123,421,5,15,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",912
33,109,243,514,421,5,4,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",913
33,109,243,278,421,5,5,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",914
33,109,243,283,422,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",915
13,109,243,151,421,5,26,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",916
13,109,243,48,421,5,19,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",917
13,109,243,123,421,5,12.9,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",918
13,109,243,386,421,5,7,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",919
13,109,243,33,421,5,5.9,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",920
13,109,243,528,421,5,5,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",921
13,109,243,278,421,5,4,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",922
13,109,243,529,421,5,1.9,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",923
13,109,243,530,421,5,1,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",924
13,109,243,136,435,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",925
13,109,243,531,436,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",926
13,109,243,532,437,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",927
13,109,243,505,421,5,12.3,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",928
58,109,243,296,421,5,46,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",929
58,109,243,533,421,5,14,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",930
58,109,243,534,421,5,10,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",931
58,109,243,535,438,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",932
58,109,243,536,421,5,6,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",933
58,109,243,136,422,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",934
58,109,243,537,421,5,0.3,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",935
58,109,243,505,422,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",936
18,109,243,538,439,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",937
18,109,243,539,439,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",938
18,109,243,540,439,5,8,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",939
18,109,243,255,421,5,6,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",940
18,109,243,304,421,5,4,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",941
18,109,243,270,440,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",942
18,109,243,136,441,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",943
20,109,243,541,442,5,NULL,13,NULL,NULL,NULL,NULL,2,2,60,"percent of total market share",1,"2019-02-04 14:46:59","2019-02-04 14:46:59",944
